userid,register_time,country,,,,
46844,8/01/2017,SG,,,,
46853,29/05/2017,VN,,,,
46861,23/01/2017,VN,,,,
46862,25/03/2017,TH,,,,
46869,30/03/2017,TW,,,,
46876,7/03/2017,TH,,,,
46883,26/02/2017,PH,,,,
46891,30/03/2017,MY,,,,
46898,3/04/2017,TH,,,,
46899,26/02/2017,SG,,,,
46903,19/03/2017,VN,,,,
46908,4/03/2017,VN,,,,
46909,20/02/2017,PH,,,,
46919,22/01/2017,SG,,,,
46924,11/05/2017,TH,,,,
46930,28/04/2017,ID,,,,
46939,29/05/2017,PH,,,,
46943,28/01/2017,PH,,,,
46947,30/01/2017,MY,,,,
46951,30/01/2017,PH,,,,
46953,23/05/2017,SG,,,,
46960,4/03/2017,PH,,,,
46970,3/02/2017,MY,,,,
46971,4/02/2017,MY,,,,
46974,19/04/2017,MY,,,,
46977,14/01/2017,SG,,,,
46982,5/02/2017,TW,,,,
46985,3/05/2017,PH,,,,
46995,23/03/2017,VN,,,,
46999,22/03/2017,SG,,,,
47004,10/01/2017,ID,,,,
47011,23/05/2017,SG,,,,
47014,2/02/2017,VN,,,,
47016,9/05/2017,MY,,,,
47018,28/04/2017,VN,,,,
47027,9/05/2017,TH,,,,
47034,2/02/2017,SG,,,,
47042,14/05/2017,MY,,,,
47047,7/03/2017,PH,,,,
47054,13/05/2017,ID,,,,
47058,4/04/2017,SG,,,,
47067,10/01/2017,VN,,,,
47071,13/05/2017,ID,,,,
47079,11/05/2017,VN,,,,
47081,11/03/2017,PH,,,,
47084,22/01/2017,TH,,,,
47093,26/03/2017,TW,,,,
47100,17/02/2017,VN,,,,
47110,22/05/2017,TW,,,,
47120,14/05/2017,TW,,,,
47123,25/04/2017,ID,,,,
47133,9/01/2017,SG,,,,
47138,3/03/2017,MY,,,,
47141,26/01/2017,VN,,,,
47146,23/05/2017,TH,,,,
47149,1/05/2017,MY,,,,
47150,17/03/2017,SG,,,,
47160,13/02/2017,PH,,,,
47166,4/03/2017,PH,,,,
47171,6/05/2017,PH,,,,
47173,28/03/2017,TH,,,,
47181,18/02/2017,TW,,,,
47189,26/02/2017,TH,,,,
47193,22/04/2017,PH,,,,
47196,16/01/2017,SG,,,,
47203,24/03/2017,TH,,,,
47206,22/04/2017,PH,,,,
47211,4/04/2017,PH,,,,
47219,28/05/2017,MY,,,,
47225,9/05/2017,TW,,,,
47228,13/05/2017,PH,,,,
47236,12/01/2017,MY,,,,
47241,9/05/2017,PH,,,,
47248,1/03/2017,PH,,,,
47256,16/02/2017,ID,,,,
47257,18/05/2017,SG,,,,
47267,17/02/2017,VN,,,,
47273,17/03/2017,TH,,,,
47274,31/01/2017,TH,,,,
47279,27/05/2017,SG,,,,
47283,20/02/2017,PH,,,,
47286,16/02/2017,TH,,,,
47295,18/02/2017,MY,,,,
47302,13/05/2017,TW,,,,
47308,8/03/2017,MY,,,,
47309,22/04/2017,VN,,,,
47317,19/04/2017,VN,,,,
47324,15/05/2017,PH,,,,
47329,30/03/2017,TW,,,,
47332,15/03/2017,SG,,,,
47339,20/04/2017,TH,,,,
47348,25/05/2017,ID,,,,
47351,11/01/2017,TH,,,,
47353,15/01/2017,TH,,,,
47355,24/05/2017,MY,,,,
47365,28/02/2017,PH,,,,
47373,1/01/2017,VN,,,,
47375,10/05/2017,VN,,,,
47379,14/03/2017,VN,,,,
47381,23/03/2017,SG,,,,
47385,23/02/2017,TW,,,,
47391,1/06/2017,TW,,,,
47399,23/05/2017,SG,,,,
47406,24/03/2017,TH,,,,
47410,25/04/2017,SG,,,,
47419,7/03/2017,ID,,,,
47427,10/04/2017,TH,,,,
47436,11/01/2017,MY,,,,
47445,23/02/2017,MY,,,,
47450,16/01/2017,ID,,,,
47451,18/03/2017,MY,,,,
47460,1/02/2017,VN,,,,
47466,24/03/2017,PH,,,,
47470,30/05/2017,TH,,,,
47473,22/04/2017,ID,,,,
47482,4/01/2017,SG,,,,
47486,25/05/2017,MY,,,,
47496,29/03/2017,ID,,,,
47504,2/01/2017,MY,,,,
47506,20/04/2017,PH,,,,
47516,4/04/2017,VN,,,,
47518,23/01/2017,MY,,,,
47526,22/05/2017,SG,,,,
47532,26/03/2017,ID,,,,
47539,4/04/2017,MY,,,,
47548,4/04/2017,TW,,,,
47549,24/01/2017,MY,,,,
47551,8/03/2017,TW,,,,
47553,16/01/2017,MY,,,,
47560,9/01/2017,PH,,,,
47566,17/04/2017,SG,,,,
47574,29/03/2017,VN,,,,
47577,16/04/2017,TW,,,,
47587,21/04/2017,VN,,,,
47593,5/05/2017,VN,,,,
47596,24/01/2017,VN,,,,
47600,27/05/2017,TW,,,,
47606,3/02/2017,TW,,,,
47614,12/02/2017,SG,,,,
47620,8/03/2017,MY,,,,
47624,23/04/2017,ID,,,,
47630,20/05/2017,ID,,,,
47632,11/03/2017,TH,,,,
47635,8/05/2017,TH,,,,
47643,4/01/2017,TH,,,,
47647,18/01/2017,ID,,,,
47657,9/04/2017,PH,,,,
47664,15/01/2017,TH,,,,
47673,17/01/2017,TH,,,,
47678,16/01/2017,VN,,,,
47684,27/02/2017,TH,,,,
47688,4/01/2017,TW,,,,
47691,9/03/2017,VN,,,,
47696,3/02/2017,ID,,,,
47697,14/04/2017,PH,,,,
47704,21/01/2017,MY,,,,
47710,1/02/2017,MY,,,,
47716,20/05/2017,VN,,,,
47721,5/01/2017,ID,,,,
47729,14/01/2017,SG,,,,
47737,29/01/2017,TH,,,,
47740,28/04/2017,ID,,,,
47741,1/06/2017,ID,,,,
47742,7/02/2017,MY,,,,
47743,27/03/2017,MY,,,,
47749,10/04/2017,SG,,,,
47753,28/04/2017,PH,,,,
47758,17/05/2017,MY,,,,
47766,28/03/2017,PH,,,,
47773,7/04/2017,MY,,,,
47776,1/01/2017,TW,,,,
47785,22/02/2017,MY,,,,
47790,24/01/2017,TW,,,,
47794,7/04/2017,ID,,,,
47800,11/01/2017,TH,,,,
47802,8/05/2017,PH,,,,
47804,19/02/2017,MY,,,,
47808,24/01/2017,MY,,,,
47813,12/03/2017,TW,,,,
47817,6/04/2017,TW,,,,
47827,21/05/2017,ID,,,,
47833,13/02/2017,SG,,,,
47835,1/06/2017,ID,,,,
47838,20/05/2017,ID,,,,
47843,29/04/2017,VN,,,,
47852,8/02/2017,ID,,,,
47857,3/03/2017,VN,,,,
47864,29/03/2017,VN,,,,
47872,27/01/2017,VN,,,,
47881,24/01/2017,MY,,,,
47884,10/04/2017,PH,,,,
47890,3/02/2017,SG,,,,
47898,24/03/2017,TH,,,,
47899,25/01/2017,PH,,,,
47903,26/01/2017,PH,,,,
47904,14/01/2017,MY,,,,
47913,5/05/2017,TH,,,,
47917,11/02/2017,SG,,,,
47921,14/01/2017,SG,,,,
47928,5/02/2017,ID,,,,
47930,16/05/2017,TH,,,,
47936,25/02/2017,MY,,,,
47940,20/03/2017,ID,,,,
47946,24/03/2017,MY,,,,
47951,10/04/2017,SG,,,,
47952,10/04/2017,PH,,,,
47962,6/01/2017,MY,,,,
47969,29/03/2017,SG,,,,
47978,29/03/2017,ID,,,,
47979,14/02/2017,MY,,,,
47982,8/03/2017,TH,,,,
47992,23/03/2017,SG,,,,
47995,23/03/2017,ID,,,,
48000,10/01/2017,SG,,,,
48007,10/03/2017,PH,,,,
48010,19/01/2017,VN,,,,
48018,13/01/2017,ID,,,,
48026,14/05/2017,VN,,,,
48029,15/04/2017,ID,,,,
48033,18/03/2017,TW,,,,
48037,5/03/2017,MY,,,,
48043,21/04/2017,ID,,,,
48046,20/03/2017,TW,,,,
48047,28/05/2017,PH,,,,
48056,10/02/2017,TH,,,,
48065,26/05/2017,TH,,,,
48071,4/04/2017,ID,,,,
48081,26/02/2017,TH,,,,
48083,2/02/2017,MY,,,,
48084,23/05/2017,PH,,,,
48086,18/03/2017,VN,,,,
48091,21/01/2017,TW,,,,
48095,11/04/2017,VN,,,,
48105,28/01/2017,SG,,,,
48110,14/02/2017,VN,,,,
48114,17/03/2017,TH,,,,
48115,17/02/2017,SG,,,,
48122,8/04/2017,TW,,,,
48128,22/02/2017,PH,,,,
48131,3/02/2017,ID,,,,
48139,28/04/2017,TW,,,,
48146,4/05/2017,PH,,,,
48149,17/02/2017,TH,,,,
48151,24/01/2017,VN,,,,
48160,21/01/2017,PH,,,,
48170,28/04/2017,TH,,,,
48173,18/02/2017,SG,,,,
48181,23/04/2017,MY,,,,
48185,6/01/2017,PH,,,,
48186,14/02/2017,VN,,,,
48193,14/04/2017,PH,,,,
48195,17/01/2017,TW,,,,
48196,15/02/2017,SG,,,,
48198,13/05/2017,TW,,,,
48201,11/04/2017,TH,,,,
48207,2/03/2017,MY,,,,
48210,15/02/2017,TW,,,,
48216,20/03/2017,MY,,,,
48222,18/04/2017,SG,,,,
48225,15/02/2017,TH,,,,
48232,22/05/2017,TH,,,,
48235,10/05/2017,SG,,,,
48236,1/01/2017,TH,,,,
48239,2/02/2017,ID,,,,
48245,31/01/2017,PH,,,,
48255,28/05/2017,PH,,,,
48261,9/03/2017,ID,,,,
48270,28/02/2017,SG,,,,
48271,15/01/2017,ID,,,,
48278,22/01/2017,VN,,,,
48283,7/05/2017,ID,,,,
48286,28/02/2017,TW,,,,
48289,28/01/2017,PH,,,,
48291,12/01/2017,ID,,,,
48295,12/01/2017,TW,,,,
48303,1/04/2017,TH,,,,
48309,20/05/2017,ID,,,,
48315,15/04/2017,PH,,,,
48324,23/03/2017,TW,,,,
48328,19/05/2017,PH,,,,
48334,25/03/2017,TH,,,,
48343,10/02/2017,TW,,,,
48345,13/04/2017,VN,,,,
48353,14/05/2017,SG,,,,
48354,27/03/2017,TW,,,,
48355,5/05/2017,MY,,,,
48357,15/03/2017,TH,,,,
48366,2/05/2017,TW,,,,
48376,15/03/2017,ID,,,,
48384,31/01/2017,SG,,,,
48387,20/04/2017,ID,,,,
48392,29/05/2017,SG,,,,
48395,12/04/2017,PH,,,,
48397,11/05/2017,VN,,,,
48405,6/05/2017,MY,,,,
48410,6/01/2017,PH,,,,
48414,9/05/2017,ID,,,,
48415,26/02/2017,SG,,,,
48419,24/05/2017,VN,,,,
48425,31/01/2017,MY,,,,
48430,25/05/2017,MY,,,,
48437,2/05/2017,TW,,,,
48446,30/03/2017,TH,,,,
48455,6/02/2017,PH,,,,
48462,28/04/2017,SG,,,,
48466,6/04/2017,VN,,,,
48476,12/03/2017,SG,,,,
48481,27/04/2017,TH,,,,
48485,22/02/2017,ID,,,,
48486,25/03/2017,MY,,,,
48496,31/01/2017,SG,,,,
48497,2/03/2017,PH,,,,
48502,14/03/2017,VN,,,,
48511,27/04/2017,VN,,,,
48519,12/04/2017,SG,,,,
48521,9/02/2017,TH,,,,
48527,13/02/2017,SG,,,,
48529,1/05/2017,MY,,,,
48538,11/03/2017,VN,,,,
48543,29/01/2017,ID,,,,
48549,17/01/2017,SG,,,,
48551,11/01/2017,TW,,,,
48553,9/02/2017,TH,,,,
48563,8/02/2017,PH,,,,
48565,6/05/2017,MY,,,,
48573,4/01/2017,VN,,,,
48582,13/05/2017,PH,,,,
48586,1/06/2017,TW,,,,
48591,31/01/2017,SG,,,,
48596,30/01/2017,VN,,,,
48599,13/03/2017,VN,,,,
48600,13/01/2017,SG,,,,
48605,30/05/2017,PH,,,,
48613,25/01/2017,MY,,,,
48618,8/02/2017,ID,,,,
48622,10/05/2017,TH,,,,
48632,28/02/2017,ID,,,,
48641,4/02/2017,MY,,,,
48646,27/03/2017,VN,,,,
48653,12/05/2017,SG,,,,
48654,4/04/2017,TW,,,,
48663,28/02/2017,PH,,,,
48666,1/02/2017,PH,,,,
48673,27/05/2017,TW,,,,
48681,3/04/2017,TH,,,,
48691,17/05/2017,VN,,,,
48697,26/01/2017,PH,,,,
48707,12/02/2017,MY,,,,
48708,17/02/2017,VN,,,,
48713,20/05/2017,ID,,,,
48716,9/03/2017,TW,,,,
48720,16/03/2017,SG,,,,
48730,17/04/2017,PH,,,,
48740,19/04/2017,ID,,,,
48748,5/04/2017,TW,,,,
48758,28/02/2017,SG,,,,
48763,1/01/2017,TW,,,,
48765,5/03/2017,TW,,,,
48772,19/01/2017,ID,,,,
48782,13/03/2017,VN,,,,
48784,17/03/2017,PH,,,,
48790,15/02/2017,ID,,,,
48797,11/04/2017,MY,,,,
48798,20/01/2017,ID,,,,
48803,13/04/2017,SG,,,,
48804,22/02/2017,ID,,,,
48811,28/03/2017,SG,,,,
48821,20/03/2017,PH,,,,
48824,13/02/2017,SG,,,,
48827,9/03/2017,VN,,,,
48837,8/02/2017,SG,,,,
48838,4/03/2017,ID,,,,
48841,20/04/2017,SG,,,,
48844,8/02/2017,TW,,,,
48845,10/02/2017,PH,,,,
48847,29/01/2017,VN,,,,
48853,15/05/2017,SG,,,,
48863,6/03/2017,TH,,,,
48869,11/03/2017,VN,,,,
48871,8/04/2017,VN,,,,
48874,30/01/2017,VN,,,,
48884,13/01/2017,PH,,,,
48888,15/05/2017,PH,,,,
48896,8/03/2017,ID,,,,
48905,7/03/2017,VN,,,,
48908,5/04/2017,PH,,,,
48916,26/02/2017,SG,,,,
48921,13/01/2017,SG,,,,
48926,23/03/2017,ID,,,,
48927,11/04/2017,VN,,,,
48937,7/04/2017,SG,,,,
48938,4/03/2017,SG,,,,
48947,20/02/2017,PH,,,,
48957,10/05/2017,TH,,,,
48960,9/05/2017,TH,,,,
48968,28/03/2017,ID,,,,
48975,5/05/2017,VN,,,,
48976,12/05/2017,SG,,,,
48980,13/04/2017,VN,,,,
48983,28/03/2017,MY,,,,
48990,3/03/2017,ID,,,,
48992,1/03/2017,ID,,,,
48993,16/01/2017,TH,,,,
48994,24/05/2017,SG,,,,
48995,18/01/2017,TH,,,,
49002,29/05/2017,SG,,,,
49011,24/02/2017,TW,,,,
49013,5/02/2017,TH,,,,
49023,28/05/2017,ID,,,,
49027,12/03/2017,PH,,,,
49031,26/05/2017,MY,,,,
49033,19/01/2017,ID,,,,
49040,1/01/2017,TW,,,,
49048,20/02/2017,TH,,,,
49058,4/03/2017,SG,,,,
49060,29/04/2017,TW,,,,
49070,15/02/2017,MY,,,,
49076,17/04/2017,SG,,,,
49082,22/01/2017,SG,,,,
49091,12/04/2017,TW,,,,
49096,12/02/2017,TW,,,,
49101,17/01/2017,PH,,,,
49103,22/03/2017,MY,,,,
49104,19/01/2017,TH,,,,
49113,2/02/2017,VN,,,,
49120,27/05/2017,TW,,,,
49130,7/02/2017,VN,,,,
49136,18/03/2017,SG,,,,
49144,2/04/2017,VN,,,,
49145,12/04/2017,TH,,,,
49148,12/02/2017,PH,,,,
49151,30/03/2017,PH,,,,
49160,3/03/2017,MY,,,,
49162,27/05/2017,MY,,,,
49170,27/05/2017,ID,,,,
49173,18/03/2017,SG,,,,
49178,4/03/2017,ID,,,,
49181,7/01/2017,ID,,,,
49189,16/02/2017,PH,,,,
49192,8/05/2017,SG,,,,
49194,13/03/2017,SG,,,,
49199,5/03/2017,VN,,,,
49200,28/04/2017,MY,,,,
49210,12/03/2017,VN,,,,
49211,20/01/2017,TH,,,,
49213,29/03/2017,TH,,,,
49219,12/02/2017,VN,,,,
49220,30/04/2017,SG,,,,
49225,17/01/2017,VN,,,,
49235,3/01/2017,TW,,,,
49236,23/01/2017,TH,,,,
49240,10/01/2017,TH,,,,
49245,9/01/2017,TW,,,,
49246,22/01/2017,ID,,,,
49256,24/03/2017,ID,,,,
49261,4/02/2017,TW,,,,
49267,7/03/2017,VN,,,,
49277,5/03/2017,VN,,,,
49282,11/02/2017,SG,,,,
49290,4/04/2017,ID,,,,
49300,12/03/2017,PH,,,,
49310,1/02/2017,TH,,,,
49313,14/05/2017,MY,,,,
49323,1/03/2017,MY,,,,
49333,25/05/2017,PH,,,,
49339,23/05/2017,VN,,,,
49346,3/01/2017,TW,,,,
49348,16/04/2017,VN,,,,
49356,1/03/2017,SG,,,,
49357,1/01/2017,TW,,,,
49367,2/03/2017,ID,,,,
49374,6/02/2017,MY,,,,
49383,12/01/2017,ID,,,,
49387,8/05/2017,ID,,,,
49393,16/01/2017,TW,,,,
49395,12/03/2017,MY,,,,
49398,24/01/2017,MY,,,,
49402,27/05/2017,SG,,,,
49403,2/01/2017,TH,,,,
49410,8/04/2017,TW,,,,
49419,24/02/2017,SG,,,,
49425,13/05/2017,SG,,,,
49431,9/03/2017,VN,,,,
49440,30/05/2017,SG,,,,
49447,20/03/2017,TH,,,,
49452,16/03/2017,SG,,,,
49453,28/01/2017,MY,,,,
49463,13/02/2017,TH,,,,
49473,20/04/2017,TW,,,,
49480,16/02/2017,MY,,,,
49488,10/04/2017,ID,,,,
49497,19/05/2017,VN,,,,
49498,29/04/2017,ID,,,,
49504,17/05/2017,MY,,,,
49510,29/03/2017,VN,,,,
49514,15/04/2017,TH,,,,
49515,10/01/2017,SG,,,,
49519,25/02/2017,MY,,,,
49527,19/03/2017,TW,,,,
49537,23/02/2017,TW,,,,
49544,17/04/2017,SG,,,,
49551,2/05/2017,TW,,,,
49557,5/02/2017,TW,,,,
49562,26/04/2017,PH,,,,
49570,2/05/2017,MY,,,,
49573,6/02/2017,SG,,,,
49580,9/01/2017,PH,,,,
49584,6/05/2017,SG,,,,
49585,19/04/2017,MY,,,,
49586,11/01/2017,VN,,,,
49591,16/05/2017,PH,,,,
49593,22/04/2017,TW,,,,
49597,18/03/2017,PH,,,,
49602,27/02/2017,PH,,,,
49612,22/05/2017,TW,,,,
49614,24/01/2017,MY,,,,
49618,9/04/2017,TW,,,,
49626,25/01/2017,TH,,,,
49632,20/01/2017,TH,,,,
49640,12/05/2017,TW,,,,
49648,29/01/2017,ID,,,,
49655,6/01/2017,PH,,,,
49656,3/05/2017,SG,,,,
49662,20/05/2017,VN,,,,
49666,25/05/2017,PH,,,,
49668,7/04/2017,TH,,,,
49671,7/05/2017,MY,,,,
49675,3/02/2017,SG,,,,
49683,31/05/2017,MY,,,,
49692,23/03/2017,PH,,,,
49702,25/01/2017,ID,,,,
49711,31/03/2017,SG,,,,
49720,11/02/2017,TW,,,,
49721,10/01/2017,PH,,,,
49727,26/03/2017,PH,,,,
49734,27/01/2017,ID,,,,
49740,31/03/2017,PH,,,,
49743,29/05/2017,SG,,,,
49751,15/03/2017,MY,,,,
49760,18/01/2017,MY,,,,
49765,26/05/2017,PH,,,,
49768,12/01/2017,SG,,,,
49776,7/03/2017,VN,,,,
49786,21/05/2017,VN,,,,
49794,1/06/2017,VN,,,,
49801,24/01/2017,SG,,,,
49808,17/02/2017,VN,,,,
49814,2/04/2017,TW,,,,
49819,5/05/2017,TW,,,,
49829,26/04/2017,VN,,,,
49833,28/03/2017,SG,,,,
49841,19/03/2017,VN,,,,
49851,24/01/2017,MY,,,,
49858,4/04/2017,TW,,,,
49863,22/01/2017,TW,,,,
49869,14/03/2017,TW,,,,
49873,12/04/2017,TH,,,,
49882,5/05/2017,MY,,,,
49887,4/02/2017,SG,,,,
49890,23/01/2017,VN,,,,
49895,31/03/2017,VN,,,,
49898,20/05/2017,PH,,,,
49903,8/02/2017,ID,,,,
49908,28/02/2017,SG,,,,
49909,10/03/2017,ID,,,,
49915,8/02/2017,MY,,,,
49916,13/02/2017,MY,,,,
49923,7/01/2017,VN,,,,
49924,15/02/2017,TH,,,,
49925,16/01/2017,TW,,,,
49930,30/04/2017,TW,,,,
49939,1/06/2017,TW,,,,
49940,9/02/2017,MY,,,,
49949,17/02/2017,VN,,,,
49953,17/01/2017,TW,,,,
49960,2/04/2017,SG,,,,
49961,25/03/2017,SG,,,,
49970,13/05/2017,VN,,,,
49978,15/02/2017,VN,,,,
49985,11/05/2017,TH,,,,
49990,11/02/2017,MY,,,,
49991,12/04/2017,VN,,,,
49995,8/01/2017,PH,,,,
50001,30/03/2017,VN,,,,
50005,15/04/2017,VN,,,,
50012,19/05/2017,MY,,,,
50019,17/05/2017,TH,,,,
50024,13/02/2017,MY,,,,
50031,1/01/2017,TW,,,,
50032,30/05/2017,ID,,,,
50041,19/02/2017,VN,,,,
50047,5/05/2017,VN,,,,
50052,5/04/2017,MY,,,,
50059,1/05/2017,ID,,,,
50065,23/04/2017,MY,,,,
50072,6/01/2017,PH,,,,
50078,7/05/2017,TH,,,,
50088,16/03/2017,TH,,,,
50092,18/02/2017,TH,,,,
50095,23/04/2017,ID,,,,
50100,25/04/2017,PH,,,,
50102,30/04/2017,SG,,,,
50103,19/05/2017,SG,,,,
50107,9/03/2017,SG,,,,
50109,25/05/2017,ID,,,,
50112,8/01/2017,TW,,,,
50119,8/01/2017,PH,,,,
50120,20/01/2017,PH,,,,
50129,3/04/2017,VN,,,,
50133,3/03/2017,ID,,,,
50143,20/04/2017,PH,,,,
50153,9/02/2017,VN,,,,
50163,10/04/2017,ID,,,,
50173,8/04/2017,VN,,,,
50180,28/03/2017,TH,,,,
50185,19/04/2017,VN,,,,
50190,31/03/2017,PH,,,,
50193,30/03/2017,PH,,,,
50200,11/03/2017,VN,,,,
50201,15/01/2017,TW,,,,
50204,12/05/2017,ID,,,,
50210,25/04/2017,VN,,,,
50214,30/05/2017,VN,,,,
50222,8/02/2017,SG,,,,
50224,5/03/2017,SG,,,,
50228,28/02/2017,TW,,,,
50236,23/02/2017,TH,,,,
50241,6/02/2017,TW,,,,
50245,2/02/2017,VN,,,,
50247,26/02/2017,TW,,,,
50249,24/01/2017,VN,,,,
50257,23/04/2017,VN,,,,
50261,7/05/2017,PH,,,,
50269,25/03/2017,TW,,,,
50275,9/05/2017,TW,,,,
50279,6/02/2017,VN,,,,
50281,13/03/2017,SG,,,,
50290,25/02/2017,ID,,,,
50297,14/04/2017,TW,,,,
50298,7/01/2017,MY,,,,
50303,9/01/2017,ID,,,,
50304,6/04/2017,TW,,,,
50310,21/04/2017,VN,,,,
50315,26/02/2017,PH,,,,
50324,30/04/2017,TH,,,,
50325,28/04/2017,SG,,,,
50335,9/03/2017,VN,,,,
50344,19/02/2017,MY,,,,
50348,16/01/2017,MY,,,,
50350,17/04/2017,TH,,,,
50358,12/05/2017,TW,,,,
50368,18/03/2017,ID,,,,
50372,22/01/2017,TH,,,,
50373,9/05/2017,PH,,,,
50376,15/01/2017,ID,,,,
50378,22/05/2017,SG,,,,
50379,15/02/2017,TH,,,,
50387,7/01/2017,VN,,,,
50396,24/01/2017,SG,,,,
50402,14/05/2017,MY,,,,
50410,24/04/2017,PH,,,,
50412,2/01/2017,MY,,,,
50418,16/01/2017,VN,,,,
50425,21/03/2017,PH,,,,
50429,31/03/2017,TH,,,,
50431,23/01/2017,ID,,,,
50440,11/02/2017,TH,,,,
50444,5/02/2017,TH,,,,
50447,14/01/2017,PH,,,,
50450,6/02/2017,VN,,,,
50454,25/01/2017,SG,,,,
50462,21/01/2017,PH,,,,
50467,17/04/2017,ID,,,,
50472,7/03/2017,MY,,,,
50479,22/05/2017,SG,,,,
50480,7/01/2017,MY,,,,
50482,25/04/2017,SG,,,,
50487,27/04/2017,ID,,,,
50491,31/01/2017,VN,,,,
50496,21/02/2017,TW,,,,
50504,26/05/2017,TW,,,,
50514,30/03/2017,ID,,,,
50516,28/05/2017,TH,,,,
50520,5/02/2017,VN,,,,
50530,5/04/2017,SG,,,,
50536,31/03/2017,TW,,,,
50544,9/02/2017,MY,,,,
50554,20/05/2017,TW,,,,
50557,6/02/2017,SG,,,,
50558,25/05/2017,MY,,,,
50561,8/05/2017,PH,,,,
50567,17/05/2017,TW,,,,
50570,21/05/2017,TW,,,,
50575,2/02/2017,TW,,,,
50580,10/02/2017,TH,,,,
50587,8/05/2017,ID,,,,
50589,29/05/2017,TW,,,,
50597,22/04/2017,VN,,,,
50603,26/01/2017,TW,,,,
50608,3/05/2017,ID,,,,
50613,26/01/2017,MY,,,,
50618,9/03/2017,ID,,,,
50620,30/01/2017,MY,,,,
50624,27/03/2017,PH,,,,
50626,11/04/2017,PH,,,,
50635,5/03/2017,TH,,,,
50636,6/03/2017,TW,,,,
50644,30/05/2017,ID,,,,
50647,13/05/2017,ID,,,,
50654,24/02/2017,MY,,,,
50659,6/05/2017,ID,,,,
50667,3/01/2017,MY,,,,
50677,8/04/2017,TH,,,,
50678,23/02/2017,SG,,,,
50679,6/02/2017,VN,,,,
50686,29/03/2017,PH,,,,
50688,15/05/2017,PH,,,,
50694,22/01/2017,VN,,,,
50701,10/01/2017,VN,,,,
50710,4/04/2017,ID,,,,
50715,6/04/2017,PH,,,,
50721,25/05/2017,TW,,,,
50727,11/05/2017,PH,,,,
50728,3/02/2017,TW,,,,
50735,13/03/2017,VN,,,,
50745,19/05/2017,ID,,,,
50754,29/04/2017,TH,,,,
50756,26/05/2017,VN,,,,
50764,30/04/2017,MY,,,,
50771,16/02/2017,SG,,,,
50781,5/03/2017,SG,,,,
50791,31/05/2017,ID,,,,
50794,30/03/2017,MY,,,,
50795,16/03/2017,VN,,,,
50797,1/06/2017,TW,,,,
50803,17/02/2017,VN,,,,
50811,25/05/2017,ID,,,,
50812,27/05/2017,PH,,,,
50815,13/05/2017,PH,,,,
50818,28/02/2017,TW,,,,
50823,1/05/2017,TW,,,,
50825,7/04/2017,TH,,,,
50829,30/01/2017,PH,,,,
50833,5/03/2017,VN,,,,
50842,11/05/2017,VN,,,,
50850,18/05/2017,MY,,,,
50851,28/02/2017,ID,,,,
50861,1/06/2017,PH,,,,
50862,24/02/2017,TH,,,,
50865,12/04/2017,TH,,,,
50872,27/02/2017,VN,,,,
50879,3/02/2017,MY,,,,
50887,8/05/2017,TH,,,,
50897,24/03/2017,PH,,,,
50901,26/02/2017,VN,,,,
50903,28/01/2017,TH,,,,
50910,3/05/2017,ID,,,,
50919,11/05/2017,PH,,,,
50929,13/01/2017,VN,,,,
50931,8/03/2017,VN,,,,
50933,11/03/2017,MY,,,,
50935,12/04/2017,SG,,,,
50945,12/02/2017,MY,,,,
50952,19/04/2017,PH,,,,
50955,8/04/2017,ID,,,,
50960,10/05/2017,SG,,,,
50968,14/02/2017,TH,,,,
50969,25/04/2017,VN,,,,
50973,22/05/2017,VN,,,,
50978,12/05/2017,SG,,,,
50988,21/01/2017,TW,,,,
50991,2/02/2017,PH,,,,
50997,5/01/2017,VN,,,,
51007,3/05/2017,MY,,,,
51017,22/05/2017,TW,,,,
51026,9/04/2017,SG,,,,
51033,29/01/2017,TW,,,,
51042,25/03/2017,VN,,,,
51047,8/05/2017,MY,,,,
51050,3/01/2017,SG,,,,
51057,25/04/2017,MY,,,,
51062,25/02/2017,VN,,,,
51066,28/02/2017,MY,,,,
51069,13/05/2017,TH,,,,
51076,23/05/2017,SG,,,,
51078,6/04/2017,TW,,,,
51079,20/04/2017,MY,,,,
51089,24/01/2017,TH,,,,
51095,8/03/2017,PH,,,,
51099,29/05/2017,SG,,,,
51102,20/05/2017,TW,,,,
51103,27/01/2017,VN,,,,
51109,28/01/2017,PH,,,,
51111,3/03/2017,TH,,,,
51114,17/01/2017,ID,,,,
51122,9/02/2017,VN,,,,
51128,2/01/2017,VN,,,,
51132,10/01/2017,PH,,,,
51136,6/03/2017,SG,,,,
51144,6/04/2017,ID,,,,
51153,14/02/2017,TW,,,,
51160,16/02/2017,ID,,,,
51167,13/02/2017,PH,,,,
51171,23/02/2017,TW,,,,
51181,7/01/2017,MY,,,,
51186,19/02/2017,SG,,,,
51192,2/05/2017,SG,,,,
51202,21/02/2017,TW,,,,
51208,3/04/2017,TH,,,,
51209,24/02/2017,TH,,,,
51212,1/05/2017,TW,,,,
51217,25/03/2017,ID,,,,
51224,15/02/2017,VN,,,,
51228,9/01/2017,MY,,,,
51229,18/04/2017,PH,,,,
51238,1/03/2017,MY,,,,
51248,16/03/2017,PH,,,,
51255,31/01/2017,VN,,,,
51258,25/01/2017,PH,,,,
51262,15/03/2017,MY,,,,
51270,5/04/2017,TW,,,,
51272,12/05/2017,PH,,,,
